text,label
Artificial trees grow on Americans More and more Americans are waking up Christmas morning to find Santa #39;s presents nestled under the plastic branches of an artificial tree.,Business
"Baghdad Blast Kills 17 U.S. troops hunted rebels in the battered Iraqi city of Fallujah on Thursday, but rebels hit back with an armed rampage in Mosul and a powerful car bomb that killed 17 people in a crowded Baghdad street.",Politics
"Wachovia Profit Rises 14 Percent Wachovia Corp. (WB.N: Quote, Profile, Research) , the No. 5 US bank, on Friday said third-quarter profit rose 14 percent, helped by increased lending to consumers and a decline in bad loans.",Business
"Orlando Magic Team Report - November 10 (Sports Network) - The much-improved Orlando Magic will take aim at their fourth win in five games tonight, when they take on the Washington Wizards at the MCI Center.",Sports
"New Napoli club to play in third division A new Naples football club, formed to replace the bankrupt team of the Italian city, has been handed a place in the country #39;s third division.",Sports
"Microsoft Says SP2 Problems Can Be Remedied quot;Everyone I #39;ve talked to about SP2 says, #39;Don #39;t do it, #39; quot; said Phil Beal, an atypically conscientious computer user who said he downloads Microsoft #39;s minor fixes every Friday night.",Tech
"Administration ignores global warming warnings Yes, we know you don #39;t like that news, but it #39;s science - good science from what we can tell. A new four-year international report by 300 scientists from the United States and seven other countries that was",Tech
"FEC May Regulate Internet Political Activity By SHARON THEIMER WASHINGTON (AP) -- With political fund raising, campaign advertising and organizing taking place in full swing over the Internet, it may just be a matter of time before the Federal Election Commission joins the action. Well, that time may be now...",Tech
"Pakistani Man Arrested for Acid Attack (AP) AP - Police arrested a man for allegedly throwing acid in a Pakistani courtroom on Monday, injuring his brother-in-law and four other people with burns, an official said.",Politics
"Google Faces Challenge of Public Company Status Your name is synonymous with searching the Internet, and you #39;ve just raised roughly \$1.7 billion from investors by going public.",Business
"Australia #39;s S amp;P/ASX 200 Falls; Origin Declines, Woodside Climbs Australia #39;s S amp;P/ASX 200 Index fell for a third day. Origin Energy Ltd. declined after New Zealand #39;s Contact Energy Ltd.",Business
Open Source Software Goes to Work Businesses don't have to dump Windows to test drive free or low-price applications whose use may improve the bottom line.,Tech
"Roger setting the standard, says Hewitt New York: Lleyton Hewitt is getting frustrated meeting Roger Federer in the major events. For the third time in four Grand Slams this year, the Swiss got the better of Hewitt.",Sports
"Bush Signs Into Law Debt Ceiling Increase (Reuters) Reuters - President Bush on Friday signed into\law a measure authorizing an #36;800 billion increase in the\credit limit of the United States, the White House said.",Business
"News: 'Electronic Jihad' fails to materialise Rumours that the Internet would witness a sustained and devastating cyber-attack by Islamic ""cyber-terrorists"" today have turned out to be completely baseless.\",Tech
"Sox figure out how to get A #39;s If general manager Ken Williams has his wish, next season will be void of the fifth-starter conundrum the White Sox seem to be undertaking on a daily basis.",Sports
CA updates Unicenter offerings Computer Associates Monday announced the general availability of three Unicenter performance management products for mainframe data management.,Tech
"Cendant to Buy Orbitz for #36;1.25 Billion (Reuters) Reuters - Travel and real estate heavyweight\Cendant Corp. said on Wednesday it will buy travel Web\site Orbitz Inc. for about #36;1.25 billion, making it\the No. 2 online travel agency.",Business
"Russian mishap threatens launch schedule The explosion of a small separation bolt aboard the Soyuz spaceship now being prepared for a trip to the international space station may delay that launch for five or 10 days, Russian",Tech
"From Behind the Scenes, Rice on Stage Administration officials said President Bush might name Condoleezza Rice as secretary of state as early as Tuesday.",Politics
"Court Documents Not Fit for Web? States are rethinking their policy of publishing all court documents -- divorces, medical histories, arrests -- on the web. On one hand is the citizens' right to know how their government operates. On the other is their right to privacy. By Jacob Ogles.",Tech
Computer Analysis Is Bringing Science to Art Some computers can beat grandmasters at chess. &lt;br&gt;Others can compose music.,Tech
"Mariners Edge Angels 1-0 (AP) AP - Ryan Franklin ended an 11-game losing streak, outpitching John Lackey to lead the Seattle Mariners to a 1-0 win over the Anaheim Angels on Wednesday night.",Sports
"Venezuela Raises Taxes on Orinoco Deals &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Pascal Fletcher&lt;/p&gt;&lt;p&gt; CARACAS, Venezuela (Reuters) - Venezuela on Sunday slappedhigher taxes on foreign oil companies operating in its hugeOrinoco heavy crude belt in what President Hugo Chavez called adrive to tighten sovereign control over petroleum resources.&lt;/p&gt;",Politics
"Enter your e-mail: Archos has turned up the heat in the portable entertainment arena by announcing the 20GB Gmini400, a \$400 digital audio player with a 2.2-inch color LCD screen for watching videos and viewing photographs.",Tech
"Bank of America to Cut 4,500 More Jobs The Bank of America Corporation said yesterday that it would cut an additional 4,500 jobs from its ranks, beginning this month, as it simplifies operations.",Business
"Singapore Air plans to buy 18 Boeing 777s Singapore Airlines Ltd, Asia #39;s most profitable carrier, may use new Boeing Co planes to try to win long-haul passengers from Emirates and Cathay Pacific Airways",Business
"Phelps, U.S. Win Men's 4x200 Freestyle Relay ATHENS (Reuters) - Michael Phelps led the United States to a narrow victory in the men's 4x200 meters freestyle relay at the Athens Olympics Tuesday to collect his third gold medal in four days.",Sports
"Hurricanes whip up a win The Louisville Cardinals drew a flag for excessive celebration in the second quarter, and another in the third. Against Miami, the displays of jubilation were premature.",Sports
"NASA Says Spaceport Should Withstand Ivan By MARCIA DUNN CAPE CANAVERAL, Fla. (AP) -- NASA's hurricane-damaged spaceport should be able to withstand the wind and rain from Ivan if the storm stays well to the west, the Kennedy Space Center's director said Saturday...",Tech
"Nearly 8 in 10 Greeks Own Mobile Phone -Survey ATHENS (Reuters) - With 76 percent of Greek households owning mobile phones, interest for third-generation services is rising, the country's statistics service (NSS) said on Monday based on the findings of a recent survey.",Tech
AT amp;T posts \$7.1 billion loss Wired amp; Wireless continues its reign at the top spot among IT priorities due to widespread IP telephony and wireless deployment.,Business
"Molecule May Be Key to Nicotine Addiction New animal research indicates that a single molecule may be linked to nicotine dependence, the Associated Press reported Nov. 4. For the study, researchers in California worked with a single gene to genetically",Tech
"Airbus gets go-ahead to build new airliner The board of EADS, the parent company of Airbus, the aerospace giant, will tomorrow give the green light to develop its new aircraft, the A350.",Business
Chinese official moved as Hu consolidates power China #39;s Communist Party chief Hu Jintao moved a close political ally out of a problem-plauged province on Monday and analysts say he will make more personnel changes as he continues to consolidate power.,Politics
"SpaceShipOne Guru: NASA Needs a Visionary (AP) AP - Burt Rutan, an aviator whose SpaceShipOne won the #36;10 million Ansari X-Prize for making three suborbital space flights, said NASA needs another Wernher von Braun #151; and chided the space agency for what he called a failed space shuttle program.",Tech
"Red Bull hope for Coulthard McLaren discard David Coulthard could be offered a way back into Formula One for the 2005 season as a driver with the new Red Bull Racing team, it was reported on Thursday.",Sports
Springboks targets scrum THE South Africans have called the Wallabies scrum cheats as a fresh round of verbal warfare opened in the Republic last night.,Sports
"Gallaher profits up despite tough Europe Gallaher #39;s profits rose 4.4 percent in the first half as its improved prospects in Britain offset worsening trading conditions in continental Europe, the tobacco company says.",Business
Mystery Bidder Obtains Internet Patents A lawyer for an anonymous bidder acquired a set of patents covering important aspects of commercial Internet transactions for \$15.5 million.,Tech
