text,label
"Sun Rolls Out Solaris 10 (NewsFactor) NewsFactor - Sun Microsystems (Nasdaq: SUNW) today came out swinging with the launch of the latest\Solaris operating system, announcing that the new and improved\Unix-based software would be offered for free.",Tech
"Cubs Cut Loose Alou, Grudzielanek CHICAGO (Sports Network) - The Chicago Cubs Thursday declined to pick up the 2005 options on outfielder Moises Alou and second baseman Mark Grudzielanek, making the two veterans free agents.",Sports
"Russia Blames Terrorism for Downed Jet MOSCOW - One of two Russian airliners that crashed nearly simultaneously was brought down by a terrorist act, officials said Friday, after finding traces of explosives in the plane's wreckage. A Web site connected to Islamic militants claimed the action was connected to Russia's fight against Chechen separatists...",Politics
"Barack Obama Gets #36;1.9 Million Book Deal (AP) AP - U.S. Sen.-elect Barack Obama, whose 1995 book jumped onto best seller lists after his keynote address to the Democratic National Convention, has landed a three-book deal worth #36;1.9 million.",Politics
Russian Officials Say Army Colonel Withdraws Pardon Request Russian officials say an army colonel convicted of killing a young Chechen woman has withdrawn his request for a pardon. Yury Budanov is serving a 10-year sentence for strangling an 18-year-old woman in 2000.,Politics
"Now, Yanks are on hot seat All the heat and pressure are on them for a change now, and if they lose the next two games and this playoff series to Boston, we may witness two unique phenomena simultaneously: the reversal of an 84-year-old Curse and George Steinbrenner #39;s head",Sports
#39;Culture change #39; required at AstraZeneca after key drug fails Astrazeneca Admitted yesterday to an over-optimistic culture within its drug development division as it revealed its recently launched lung cancer pill did not improve patients #39; life expectancy.,Business
"Three Decapitated Corpses Found North of Baghdad BAIJI, Iraq (Reuters) - The decapitated bodies of three men, their heads strapped to their backs, were found dumped in bags by a roadside north of Baghdad Wednesday, Iraqi police and U.S. officials said.",Politics
"Mac-to-BlackBerry synchronization app launched In what may someday may be nicknamed the MacBerry, Information Appliance Associates (IAA) announced this week a product called PocketMac BlackBerry, a synchronization application that will give RIM BlackBerry users the ability to do two-way synching of Mac and RIM data.",Tech
"Boom times for mp3 players? p2pnet.net News:- Is digital music finally going mainstream? According to market research firm IDC, the MP3 portable market will boom over the next five years into a \$58 billion industry.",Tech
"Pakistani Man Arrested for Acid Attack (AP) AP - Police arrested a man for allegedly throwing acid in a Pakistani courtroom on Monday, injuring his brother-in-law and four other people with burns, an official said.",Politics
Microsoft expands program on source code US software giant Microsoft Corporation has expanded a program giving government organizations access to some of its tightly guarded software blueprints.,Tech
"Exxon Mobil Director Longwell to Retire Exxon Mobil Corp. said Monday that executive vice president and board member Harry J. Longwell, 63, plans to retire at the end of the year after serving nine years as a director and 41 years with the company.",Business
"WHO Urges Science to Keep World Healthy (AP) AP - Technological advances that help drug companies churn out highly profitable prescription medications must also be applied to improving public health care around the globe, a World Health Organization report released Wednesday says.",Tech
"U.S. Seeks to Keep UBS Cup Streak Alive (AP) AP - The Americans have never lost the UBS Cup, which returns to South Carolina this week for the fourth competition in the Ryder Cup-style event.",Sports
Els earns title as Woods is relegated Ernie Els got the better of Thomas Bjorn yet again yesterday to win his first solo World Golf Championships title. And on a horribly wet and windy day at Mount Juliet in County,Sports
"How many planets are there, Indian president asks South African students (AFP) AFP - South African students at a high school in a township outside Durban were treated to a special science lesson delivered by Indian President Abdul Kalam.",Politics
"USC barely holds off California Rodgers, who matched an NCAA record by completing 23 consecutive passes, threw an incomplete pass on 4th-and-goal with 1:16 left as No.",Sports
"MP3 Creator Warns Tech Impasse Dooming Downloads BERLIN (Reuters) - Rival technologies that baffle consumers will run more companies out of business in the nascent music download market than will head-to-head competition, one of the lead creators of MP3 playback technology warned on Wednesday.",Tech
Singh tops \$10 million with win Singh claimed his ninth win Sunday - the most on the PGA Tour in 54 years - as he cruised to a five-stroke victory at the \$5 million Chrysler Championship.,Sports
"Symantec Unveils Anti-Spam Subscription Service Symantec launches an optional, anti-spam subscription service for customers of its Internet e-mail gateway and enterprise-class antivirus products.",Tech
Ivory Coast Rebel Chief Brands Gbagbo War Criminal (Reuters) Reuters - Ivory Coast's rebel chief said on\Thursday he wanted President Laurent Gbagbo charged with war\crimes as the West African country's leader called on thousands\of foreigners who fled mob violence to return.,Politics
"NO DOUBT ABOUT THIS JETS ROUT a three-hour party, really -he Jets delivered a rare rout, skewering the downtrodden Dolphins 41-14 last night at Giants Stadium.",Sports
Cazenove Loses Independence with JPM Deal UK brokerage Cazenove effectively gave up 181 years of independence on Friday when it sealed a joint venture with JP Morgan Chase amp; Co.,Business
"Petacchi sprints to third victory VALENCIA, Spain -- Italy #39;s Alessandro Petacchi of the Fassa Bortolo team ran out the comfortable winner of the seventh stage of the Tour of Spain, a 170km ride from Castellon to Valencia.",Sports
"Business hopes Bush will forgo tax reform By Andrew Balls, James Harding and Christopher Swann in Washington. US business has little appetite for fundamental tax reform, seeing deficit reduction and government entitlement programmes as priorities for President George W Bush #39;s second-term agenda.",Business
"Anything But Microsoft Retail Store Pushes Linux, Open Source (TechWeb) TechWeb - The Linux and open source software movement has an ambitious retail store, and it is offering a low-cost, lightweight laptop that is devoid of Microsoft software.",Tech
Bush Signs Law Expanding Rights of North Koreans to US Asylum US President George W. Bush signed legislation expanding the rights of North Korean citizens to seek refugee status in the US and authorizing \$24 million a year in humanitarian relief through 2008.,Politics
"The Midas Touch, With Spin on It hen Donald J. Trump kicks off the second season of his hit reality television show quot;The Apprentice quot; this Thursday evening, reality may be in short supply.",Business
"Colts Quarterback Sets Passing Record (AP) AP - Colts quarterback Peyton Manning set an NFL record by throwing at least four touchdown passes in a fifth straight game, getting four in the first half alone against the Lions on Thursday.",Sports
Oil Falls as US Stockpiles Expected to Recover From Hurricane Crude oil in New York fell for the first time in seven sessions on expectations that US stockpiles will rise in coming weeks as imports and production recover in the wake of Hurricane Ivan.,Business
"U.S. Doping Watchdog to Question BALCO's Conte - IAAF HELSINKI (Reuters) - U.S. anti-doping officials plan to question Victor Conte after the BALCO head claimed he saw sprinter Marion Jones taking banned drugs, world athletics body the IAAF said Saturday.",Sports
"Communism, capitalism forge throngs in Bucharest BUCHAREST, Romania -- No parking spaces. Crippling traffic jams. Sky-high rents. Is this London, Rome, or Athens? No, it's Bucharest, where communism and capitalism have conspired to make it Europe's most crowded capital.",Politics
